zip,lat,long
90710,33.797,-118.2991
98105,47.6633,-122.3022
04009,44.052,-70.7241
40218,38.189,-85.654
6830,,
55063,45.8363,-92.9042
65742,37.131,-93.0964
78653,30.3388,-97.5323
02891,41.3691,-71.8126
27203,35.7323,-79.7893
33907,26.5681,-81.8736
77478,29.6196,-95.607
06513,41.3072,-72.8654
30041,34.2037,-84.1031
42025,36.8806,-88.3548
73008,35.5043,-97.6399
30809,33.5412,-82.1398
12590,41.595,-73.8876
27262,35.9734,-80.0107
49855,46.5786,-87.4545
04074,43.5835,-70.3457
24701,37.2698,-81.2223
98335,47.3002,-122.6084
85388,33.6134,-112.4512
15210,40.4072,-79.9839
31419,31.9959,-81.2358
75075,33.025,-96.7397
75040,32.9227,-96.6248
89503,39.5354,-119.8374
75211,32.7319,-96.9057
29016,34.1911,-80.9758
91340,34.2875,-118.4352
62801,38.5241,-89.1365
32064,30.2956,-82.9844
12061,42.5951,-73.6826
20723,39.1208,-76.8435
11780,40.8813,-73.1591
66212,38.9568,-94.6832
74834,35.7017,-96.8809
44221,41.1401,-81.479
07735,40.4332,-74.1996
15668,40.4467,-79.6842
59804,46.8467,-114.1698
48838,43.1793,-85.2497
19341,40.0468,-75.6432
33606,27.9475,-82.4584
44146,41.3921,-81.5232
06880,41.1434,-73.3496
24450,37.7885,-79.4581
61240,41.4351,-90.4652
13490,43.1017,-75.4533
48095,42.7682,-83.0395
38449,35.0574,-86.8796
15108,40.5,-80.1996
78753,30.3649,-97.6827
63125,38.5222,-90.3021
92832,33.868,-117.9265
56283,44.5394,-95.1169
68008,41.5454,-96.1617
64454,39.602,-94.5965
18447,41.4677,-75.6015
31204,32.8424,-83.6766
77840,30.6045,-96.3123
59917,48.8428,-115.0049
44484,41.2318,-80.7642
22824,38.8432,-78.6003
92101,32.7185,-117.1593
58601,46.8057,-102.7565
33617,28.0384,-82.3949
24202,36.6609,-82.2126
37807,36.2343,-83.8403
08873,40.5007,-74.5013
60448,41.5342,-87.8911
48509,43.0259,-83.6041
01201,42.4531,-73.2471
61111,42.3295,-89.0335
32952,28.2764,-80.6568
79412,33.5463,-101.8577
53186,42.9993,-88.2196
15701,40.6196,-79.1596
50322,41.6295,-93.723
59102,45.7813,-108.5727
49040,41.9576,-85.3306
56265,44.9688,-95.6765
08049,39.8538,-75.0393
92590,33.4903,-117.1824
11520,40.6536,-73.5866
15717,40.4413,-79.2533
93940,36.5802,-121.8443
22030,38.8458,-77.3242
32904,28.0673,-80.678
03102,42.9944,-71.4884
14224,42.8371,-78.7484
56187,43.6286,-95.6059
21108,39.1041,-76.619
33020,26.0161,-80.1517
48188,42.291,-83.465
91977,32.724,-116.9976
61356,41.3629,-89.427
30032,33.7408,-84.2632
19526,40.5488,-75.9874
07702,40.3282,-74.0589
93710,36.8236,-119.7621
63026,38.5015,-90.4683
81301,37.2874,-107.8617
97385,44.8425,-122.8007
33030,25.4766,-80.4839
45885,40.544,-84.3944
14080,42.6396,-78.5439
55313,45.1814,-93.8635
20646,38.5257,-76.9865
32506,30.4129,-87.3092
11743,40.8676,-73.4102
40160,37.8267,-85.9404
92530,33.6598,-117.3485
16648,40.4387,-78.3686
27609,35.848,-78.6317
48360,42.7429,-83.272
78411,27.7311,-97.3877
31405,32.0391,-81.1242
95815,38.6093,-121.4443
90640,34.0133,-118.113
37042,36.5853,-87.4186
61115,42.3545,-89.0397
29554,33.7419,-79.4489
02360,41.9104,-70.642
43920,40.6774,-80.6006
01507,42.1379,-71.9664
37090,36.1185,-86.263
28205,35.22,-80.7881
92879,33.8797,-117.5354
83221,43.1943,-112.3615
29651,34.9453,-82.2209
66204,38.9928,-94.6771
55345,44.9138,-93.485
05701,43.6141,-72.9708
01069,42.1762,-72.3288
52101,43.3227,-91.7939
38134,35.1845,-89.8574
83301,42.5565,-114.4693
23851,36.6786,-76.9391
40741,37.1549,-84.0961
05446,44.536,-73.2022
21784,39.4567,-76.9696
38372,35.2023,-88.2005
30474,32.1934,-82.4067
98686,45.712,-122.6322
26554,39.4941,-80.2213
97060,45.5254,-122.3739
27565,36.3313,-78.6134
78744,30.1876,-97.7472
78666,29.8754,-97.9404
45227,39.1539,-84.3854
03032,42.9925,-71.3449
15146,40.429,-79.7623
44890,41.0628,-82.7288
25404,39.4852,-77.8954
11752,40.7548,-73.1827
60482,41.6895,-87.7863
47060,39.3008,-84.881
61764,40.8764,-88.6328
83401,43.5518,-111.8919
95131,37.3864,-121.88
99006,47.9543,-117.4769
44139,41.3866,-81.4421
72730,36.0436,-94.2539
63901,36.7662,-90.4166
56277,44.7706,-94.9727
20735,38.7549,-76.9026
77901,28.809,-96.9993
48059,43.0888,-82.4905
73102,35.4726,-97.5199
35222,33.5219,-86.7666
33321,26.212,-80.2696
95340,37.2983,-120.4649
70817,30.3904,-91.0021
61364,41.1225,-88.8307
50109,41.7611,-93.8244
05655,44.6225,-72.595
01832,42.7792,-71.1095
14750,42.0973,-79.3291
90403,34.0287,-118.4924
70128,30.0487,-89.9585
37764,35.9722,-83.6171
85023,33.6324,-112.1118
07514,40.9248,-74.1467
63863,36.5672,-89.9737
35570,34.1534,-88.0085
55901,44.0496,-92.4896
95828,38.4826,-121.4006
90250,33.9143,-118.3493
94040,37.3855,-122.088
17522,40.1756,-76.1821
55912,43.6695,-92.9784
08904,40.4991,-74.4266
33426,26.5175,-80.0834
45459,39.6464,-84.1717
02840,41.4876,-71.3271
78596,26.1694,-97.9887
04402,44.8012,-68.7778
77070,29.9781,-95.5803
72501,35.7826,-91.6352
29464,32.8473,-79.8206
12304,42.7841,-73.9094
74820,34.78,-96.6924
28147,35.6817,-80.5615
44830,41.1623,-83.4139
61013,42.3761,-89.6365
72401,35.833,-90.6965
49829,45.7659,-87.089
49441,43.1962,-86.2738
76273,33.659,-96.879
37138,36.2416,-86.6117
79706,31.8816,-102.0134
85716,32.2468,-110.9222
93610,37.1014,-120.2691
53581,43.3661,-90.4302
44090,41.1712,-82.2269
19970,38.5617,-75.0966
43019,40.4976,-82.5857
98328,46.8708,-122.2696
96782,21.4084,-157.9652
64836,37.1597,-94.3112
65738,37.123,-93.48
02148,42.4291,-71.0605
21060,39.1702,-76.5798
55432,45.095,-93.2396
10469,40.8702,-73.8495
33541,28.2311,-82.2057
98003,47.3203,-122.3117
36608,30.6817,-88.2945
27910,36.2957,-76.9966
61063,42.3051,-89.3472
77565,29.5236,-95.0276
39507,30.3962,-89.0353
62701,39.8,-89.6495
49428,42.9104,-85.8276
28546,34.774,-77.3781
63133,38.6779,-90.3033
81641,40.0387,-107.8925
60062,42.1254,-87.8465
35235,33.6328,-86.6493
35555,33.6974,-87.8346
87031,34.7806,-106.7115
96744,21.4228,-157.8115
67657,39.2531,-99.5593
78224,29.3374,-98.5393
07652,40.9477,-74.0672
32177,29.6577,-81.6595
98047,47.2666,-122.2435
16505,42.1109,-80.1534
30510,34.4591,-83.602
14020,43.0003,-78.1929
45133,39.1679,-83.6064
92571,33.811,-117.218
19720,39.5929,-75.6515
95610,38.6946,-121.2692
36268,33.541,-85.9363
66071,38.572,-94.8937
30606,33.9461,-83.418
48042,42.6735,-82.9163
11385,40.7036,-73.8961
43113,39.5988,-82.93
74017,36.3242,-95.5985
33033,25.4906,-80.438
60970,40.7734,-87.7309
64134,38.9296,-94.5009
98104,47.6036,-122.3256
66102,39.1132,-94.6693
76244,32.931,-97.2843
82070,41.439,-105.801
22508,38.3352,-77.7709
04915,44.4354,-69.0148
48471,43.4055,-82.8409
85710,32.2138,-110.824
44319,40.9791,-81.5347
57469,44.8719,-98.5112
97504,42.3363,-122.8398
79416,33.5924,-101.9367
10705,40.9177,-73.895
62915,37.7814,-89.1192
61561,40.7956,-89.2093
49868,46.3438,-85.515
44906,40.7627,-82.5593
29520,34.6863,-79.9174
44515,41.0979,-80.7598
78503,26.1771,-98.252
97128,45.2097,-123.2043
30340,33.8932,-84.2539
05649,44.1576,-72.4533
74701,34.0061,-96.3847
62966,37.7655,-89.3317
33825,27.6001,-81.5015
73099,35.4977,-97.7323
71112,32.486,-93.6767
47601,38.0474,-87.262
99669,60.4818,-151.1358
19505,40.3795,-75.6257
18512,41.435,-75.6103
33328,26.0671,-80.2723
29180,34.381,-81.109
85212,33.3425,-111.6353
11784,40.8699,-73.0448
49010,42.5256,-85.8661
80524,40.5986,-105.0581
89107,36.1705,-115.2176
89139,36.0129,-115.2118
60950,41.2514,-87.8468
14026,42.941,-78.688
33317,26.1122,-80.2264
52742,41.8267,-90.5237
44847,41.2181,-82.7023
54017,45.123,-92.5366
44646,40.8116,-81.4973
45237,39.188,-84.458
12771,41.3786,-74.6691
62040,38.7261,-90.1106
76111,32.7824,-97.3003
65781,37.2962,-93.4259
78130,29.7229,-98.0742
97223,45.4403,-122.7793
54829,45.5403,-92.0297
08753,39.9771,-74.1565
92870,33.8744,-117.8543
31757,30.8536,-83.8883
98250,48.5454,-123.0947
32730,28.6513,-81.3418
03862,42.9776,-70.8267
78642,30.663,-97.9316
91356,34.1671,-118.5414
01301,42.6013,-72.6236
94577,37.7205,-122.1587
46761,41.652,-85.404
67530,38.3936,-98.7751
75024,33.0752,-96.7843
24301,37.0567,-80.771
63303,38.7622,-90.5471
60487,41.5636,-87.8342
94568,37.7166,-121.9226
24179,37.2757,-79.8775
85546,32.8295,-109.6266
63401,39.7064,-91.3839
28778,35.6172,-82.407
20740,38.9963,-76.9299
31029,33.0508,-83.9362
68949,40.4475,-99.3672
92881,33.8241,-117.5198
37072,36.3417,-86.7212
16803,40.8082,-77.8926
89301,39.2474,-114.8886
33859,27.8774,-81.6221
76001,32.6289,-97.1517
37064,35.9328,-86.8788
32503,30.4564,-87.2104
62526,39.8583,-88.9382
21842,38.3365,-75.0849
62233,37.9188,-89.8218
28104,35.0604,-80.6958
62859,38.0939,-88.5286
96818,21.3532,-157.9269
21211,39.3316,-76.6336
47265,39.0018,-85.6272
55024,44.6628,-93.1539
43044,40.0647,-83.5724
61401,40.9521,-90.3698
92011,33.1072,-117.2943
76208,33.2117,-97.0612
54220,44.0971,-87.6823
40223,38.2651,-85.5582
46962,40.9986,-85.7842
30252,33.4768,-84.055
33566,28.0094,-82.1138
91770,34.0658,-118.0853
91776,34.089,-118.0955
23847,36.6857,-77.563
07716,40.4015,-74.0309
35801,34.7269,-86.5673
19141,40.0365,-75.1451
60060,42.2636,-88.0048
27546,35.332,-78.9212
02132,42.2787,-71.1589
24168,36.7348,-79.9465
29150,33.9137,-80.3542
97838,45.845,-119.2849
18353,40.8965,-75.367
85382,33.6308,-112.2072
60008,42.073,-88.0191
75116,32.6587,-96.9114
67801,37.7569,-100.0241
65803,37.2593,-93.2912
53704,43.1205,-89.3523
98665,45.6892,-122.6616
23188,37.3178,-76.7634
92243,32.7893,-115.5665
63128,38.4915,-90.3772
08618,40.2377,-74.7821
08816,40.4284,-74.4064
06795,41.6057,-73.1221
75228,32.825,-96.6784
28658,35.6498,-81.2425
48706,43.6088,-83.953
96007,40.4574,-122.3282
27549,36.0578,-78.2586
06114,41.7403,-72.6807
80138,39.5102,-104.7216
23661,37.0074,-76.3801
29420,32.9336,-80.1026
27501,35.4897,-78.7249
50310,41.6255,-93.6736
65622,37.6429,-93.0906
55033,44.7129,-92.8637
22701,38.5117,-77.9928
93292,36.3302,-119.2921
91502,34.1745,-118.3059
47201,39.2055,-85.9317
65737,36.6907,-93.3447
78602,30.1388,-97.2921
37355,35.4958,-86.0816
39120,31.5492,-91.3642
78550,26.1951,-97.689
07307,40.7482,-74.0498
85207,33.4321,-111.6426
46901,40.4988,-86.1453
94087,37.3502,-122.0349
98264,48.9372,-122.4592
53538,42.9229,-88.8467
98201,47.9884,-122.2006
98661,45.6418,-122.6251
84020,40.5046,-111.881
60153,41.8793,-87.8433
98122,47.6116,-122.3056
51012,42.7482,-95.5568
60514,41.7965,-87.9569
06770,41.492,-73.0493
42420,37.8274,-87.5632
80221,39.838,-104.9988
71111,32.5449,-93.7038
69153,41.1275,-101.7107
44303,41.1025,-81.5386
17972,40.6306,-76.17
17408,39.9492,-76.8018
62812,38.0,-88.9227
44077,41.7079,-81.199
10710,40.9656,-73.8434
97850,45.3304,-118.0852
44410,41.3251,-80.7327
11977,40.818,-72.6699
98823,47.2771,-119.5336
91606,34.1872,-118.3865
17578,40.2194,-76.1626
61734,40.369,-89.5321
67210,37.6379,-97.2613
55371,45.5851,-93.5961
43452,41.512,-82.9377
75252,32.9968,-96.7921
28345,34.8894,-79.7022
52057,42.4834,-91.449
80126,39.5437,-104.9691
31558,30.7305,-81.5465
27209,35.3599,-79.7798
13733,42.312,-75.4894
92612,33.6607,-117.8264
40356,37.8808,-84.5646
75418,33.5806,-96.1836
73139,35.3792,-97.5362
78245,29.4189,-98.6895
91331,34.2556,-118.4208
92867,33.811,-117.8493
03748,43.6256,-72.127
27406,36.022,-79.7821
96732,20.8814,-156.4783
44681,40.5148,-81.6604
60642,41.9008,-87.6528
23225,37.5158,-77.5047
43229,40.0839,-82.9726
48307,42.6593,-83.1225
21001,39.5109,-76.1805
91745,33.9977,-117.9652
92865,33.8263,-117.8511
45833,40.8336,-84.3247
66801,38.4184,-96.1871
07430,41.0817,-74.1861
01773,42.4217,-71.3137
61856,40.0263,-88.5686
55420,44.8358,-93.2778
25419,39.5865,-77.8852
60638,41.7814,-87.7705
19611,40.325,-75.9442
60202,42.0302,-87.6865
77038,29.9196,-95.4386
70506,30.2077,-92.0656
91352,34.2209,-118.3699
16046,40.7005,-80.0358
74301,36.6334,-95.1382
34239,27.3111,-82.5195
60420,41.0887,-88.4159
59425,48.1783,-111.9397
44265,41.0328,-81.2484
38583,35.9439,-85.4392
16647,40.4121,-78.1281
20850,39.087,-77.168
20186,38.6898,-77.8361
78719,30.1802,-97.6667
12603,41.6907,-73.8621
22485,38.2811,-77.126
36801,32.6454,-85.3783
53545,42.7355,-89.0405
65802,37.2117,-93.299
54913,44.3456,-88.4343
70563,30.0245,-91.7496
59718,45.6681,-111.2404
12020,43.005,-73.8486
62615,39.5918,-89.744
04578,44.0074,-69.6826
43213,39.9727,-82.8329
44054,41.4823,-82.0965
64856,36.574,-94.377
55306,44.7307,-93.2921
44875,40.8784,-82.6549
67219,37.7719,-97.3175
07945,40.7789,-74.6
33733,27.7709,-82.6793
43718,40.032,-81.0066
87505,35.6219,-105.8688
30642,33.5637,-83.1702
55055,44.8725,-92.9986
30101,34.0756,-84.6477
51031,42.7962,-96.1704
56345,45.9811,-94.3604
62260,38.4443,-90.0888
23692,37.1686,-76.4581
62062,38.7138,-89.9658
80620,40.3803,-104.6971
01843,42.6911,-71.1605
97741,44.6376,-121.1349
62959,37.7257,-88.9294
03886,43.862,-71.2645
68117,41.2064,-95.9953
02842,41.5198,-71.2731
97424,43.7839,-123.0529
10701,40.9461,-73.8669
92705,33.754,-117.7919
20814,39.0003,-77.1022
90065,34.1073,-118.2266
28532,34.8968,-76.89
96950,,
91423,34.1526,-118.4322
24641,37.0941,-81.8123
63043,38.7229,-90.4474
65240,39.1961,-92.1472
47670,38.3525,-87.5691
78741,30.2315,-97.7223
49925,46.5404,-89.3145
77515,29.181,-95.4467
49721,45.608,-84.4867
75783,32.8049,-95.4302
95448,38.6184,-122.862
03054,42.8667,-71.5128
27608,35.8077,-78.6463
48910,42.7008,-84.549
45242,39.2447,-84.3455
28376,34.989,-79.2228
36330,31.3408,-85.8421
43302,40.5876,-83.1271
84067,41.1724,-112.0382
27941,36.1025,-75.8169
60071,42.4669,-88.29
77055,29.7971,-95.4958
45415,39.8355,-84.2613
08094,39.665,-74.971
02738,41.7095,-70.7613
17566,39.8949,-76.1465
60403,41.5548,-88.0987
12095,43.0069,-74.3715
78626,30.633,-97.6707
77008,29.7991,-95.4118
44302,41.092,-81.542
60421,41.426,-88.0864
93304,35.3396,-119.0218
07083,40.6952,-74.2677
82604,42.8261,-106.3896
81401,38.4678,-107.8752
89027,36.8113,-114.1235
43623,41.708,-83.6434
64056,39.1177,-94.3596
70634,30.8287,-93.2685
66226,39.0417,-94.7202
17402,39.959,-76.6592
07003,40.8035,-74.1891
92037,32.8455,-117.2521
70510,29.9466,-92.2416
33567,27.922,-82.1216
44451,41.088,-80.8623
68352,40.1488,-97.1839
50111,41.7018,-93.7821
44667,40.8458,-81.7741
35016,34.3283,-86.4896
29624,34.4373,-82.6251
55445,45.1232,-93.3797
53965,43.6508,-89.7665
13148,42.9094,-76.7925
76135,32.8248,-97.4519
31904,32.5161,-84.9785
42101,37.0174,-86.4518
22901,38.0936,-78.5611
79510,32.3803,-99.5184
95376,37.7383,-121.4345
22310,38.7794,-77.1194
76834,31.8287,-99.427
63101,38.6346,-90.1913
53520,42.6111,-89.3714
67301,37.2292,-95.7165
07032,40.7647,-74.1471
54929,44.6364,-88.743
99518,61.1549,-149.8866
29229,34.1388,-80.8892
48504,43.0573,-83.7498
49053,42.2948,-85.4237
48220,42.4586,-83.1363
27606,35.7645,-78.7112
67217,37.6266,-97.3581
46506,41.4467,-86.1932
48009,42.5444,-83.2133
73044,35.833,-97.436
93422,35.4754,-120.6638
28379,34.9336,-79.7666
01969,42.7138,-70.907
02472,42.37,-71.1773
93618,36.5349,-119.3909
33155,25.7392,-80.3103
45215,39.2353,-84.4619
44128,41.4416,-81.5486
78231,29.5714,-98.5414
11001,40.7236,-73.7058
64086,38.944,-94.2881
73533,34.5073,-97.9403
21629,38.8595,-75.8357
78009,29.3553,-98.8824
20636,38.3524,-76.5626
98375,47.1037,-122.3235
77388,30.0505,-95.4695
11756,40.7254,-73.5166
97232,45.5287,-122.6363
10509,41.4097,-73.5992
63005,38.6318,-90.6142
01562,42.2441,-71.9906
27502,35.7225,-78.8408
32962,27.5885,-80.3923
60188,41.9178,-88.137
60462,41.6194,-87.8423
97211,45.5653,-122.6448
52315,41.9927,-91.9779
13204,43.0444,-76.1758
95327,37.8906,-120.4717
53214,43.0215,-88.0176
98108,47.5413,-122.3129
77868,30.3576,-96.0594
19940,38.477,-75.5759
89122,36.1205,-115.0523
02451,42.3986,-71.2451
72104,34.3557,-92.8292
45424,39.8353,-84.1123
19021,40.0933,-74.8991
44703,40.8098,-81.3814
19120,40.0343,-75.1213
14580,43.2196,-77.4616
08901,40.4891,-74.4482
72753,35.9918,-94.3169
78717,30.506,-97.7472
19136,40.0422,-75.0244
32055,30.2702,-82.6254
75766,31.9618,-95.2703
77518,29.5055,-94.9893
51555,41.5644,-95.8913
91010,34.1407,-117.9567
99517,61.1901,-149.9361
53916,43.4616,-88.8407
79110,35.1545,-101.8641
15012,40.1588,-79.8122
26836,38.9907,-78.9745
56374,45.5651,-94.3367
38301,35.6102,-88.814
04217,44.4162,-70.8037
19087,40.0612,-75.3999
30504,34.2723,-83.8793
18235,40.8299,-75.6974
44870,41.4349,-82.7063
60018,42.0155,-87.8687
07306,40.7321,-74.066
48212,42.4081,-83.0583
84050,41.0678,-111.7163
81201,38.5259,-105.9978
07840,40.8529,-74.8343
98198,47.3929,-122.3129
17202,39.9072,-77.636
91803,34.0745,-118.1434
77076,29.858,-95.3834
60525,41.7842,-87.8689
35660,34.7578,-87.6971
17257,40.0514,-77.5195
91723,34.086,-117.8843
91505,34.169,-118.3442
30141,33.8673,-84.7699
75056,33.094,-96.8836
45140,39.2445,-84.2588
28792,35.3613,-82.4264
44011,41.4467,-82.0204
62298,38.3223,-90.1478
75402,33.1047,-96.0927
78520,25.9337,-97.5174
64055,39.0545,-94.4039
78756,30.3223,-97.739
77590,29.397,-94.9203
33563,28.013,-82.1339
39206,32.37,-90.1738
70058,29.8725,-90.0673
28714,35.903,-82.2876
75035,33.1377,-96.7524
75081,32.9462,-96.7058
77379,30.0377,-95.5326
60455,41.7431,-87.8066
77355,30.1598,-95.7402
13069,43.3211,-76.4034
34103,26.1917,-81.8039
64730,38.2712,-94.3137
39452,30.8668,-88.649
98558,46.9348,-122.5565
29649,34.223,-82.1582
75159,32.6525,-96.558
34667,28.3648,-82.6757
11795,40.7117,-73.3007
63106,38.6442,-90.2082
30331,33.7224,-84.5205
95037,37.1353,-121.6501
21206,39.3365,-76.5411
48131,41.9514,-83.6522
13501,43.0871,-75.2315
24501,37.353,-79.1557
60014,42.2308,-88.3324
33069,26.2288,-80.1635
46124,39.3626,-85.9707
31707,31.5789,-84.2118
33432,26.3462,-80.0844
71334,31.6602,-91.5502
61938,39.4802,-88.3762
60074,42.1458,-88.023
03820,43.1888,-70.8868
02790,41.6211,-71.089
81050,37.9546,-103.6644
02458,42.3528,-71.1875
12553,41.4724,-74.0566
34135,26.3771,-81.7334
70570,30.5144,-92.0897
15102,40.321,-80.0398
51106,42.4671,-96.3528
99709,64.8544,-147.8469
90241,33.9416,-118.1306
55963,44.211,-92.6613
48503,43.0128,-83.6914
98404,47.2113,-122.4126
77014,29.9796,-95.4625
64506,39.7893,-94.8043
83706,43.5885,-116.191
85623,32.6005,-110.7961
83440,43.81,-111.789
74020,36.2553,-96.423
98532,46.6382,-122.9658
39401,31.3146,-89.3065
48124,42.2941,-83.2536
92021,32.8178,-116.9223
48420,43.1779,-83.7249
44109,41.4458,-81.7033
45005,39.5357,-84.303
44811,41.2684,-82.8577
04102,43.6602,-70.2898
68048,40.9992,-95.9139
60118,42.0962,-88.2902
54448,44.9291,-89.8404
45663,38.7495,-83.1335
19050,39.9375,-75.2637
72315,35.9273,-89.919
27025,36.3695,-79.9654
44087,41.3289,-81.4559
07109,40.7946,-74.1631
35071,33.7189,-86.8225
89030,36.2115,-115.1241
64089,39.3917,-94.5592
34950,27.4486,-80.3385
19446,40.2378,-75.2955
70068,30.0777,-90.4895
38242,36.3005,-88.3093
15234,40.3688,-80.0224
43449,41.5236,-83.1278
48462,42.8409,-83.4288
91945,32.7332,-117.0326
44134,41.3853,-81.7044
29461,33.1971,-80.0233
58301,48.1132,-98.8616
70546,30.2201,-92.6574
60659,41.9972,-87.7166
52345,42.2365,-91.8881
46226,39.8326,-86.0836
11791,40.8146,-73.5024
44648,40.8118,-81.3683
80516,40.0597,-105.0686
78852,28.7028,-100.4818
79938,31.8045,-105.9661
94509,37.9939,-121.8089
56744,48.2066,-97.1163
08611,40.2171,-74.7429
48192,42.2084,-83.1616
08826,40.7134,-74.9162
62838,38.8469,-88.7614
98027,47.4974,-122.0107
15007,40.6478,-79.931
97080,45.4817,-122.4156
72046,34.5575,-91.9484
14701,42.0928,-79.244
70607,30.1244,-93.1835
49938,46.4638,-90.1588
22603,39.264,-78.1989
39402,31.3098,-89.3775
53110,42.949,-87.862
98001,47.3099,-122.2653
41011,39.0708,-84.5212
87123,35.0717,-106.509
16830,41.021,-78.4435
44506,41.096,-80.6259
27504,35.4037,-78.5421
11550,40.7049,-73.6176
45769,39.0607,-82.0331
11373,40.7351,-73.8776
66044,39.0289,-95.2086
12601,41.7035,-73.9117
43207,39.9046,-82.9703
77578,29.4694,-95.3503
49525,43.0135,-85.6027
19320,39.9843,-75.8253
88045,32.316,-108.723
19543,40.1552,-75.8998
19134,39.9925,-75.1133
83402,43.4934,-112.0578
58623,46.1733,-103.402
93955,36.6217,-121.7935
76542,31.0376,-97.6809
32117,29.2353,-81.0658
60609,41.8097,-87.6533
53066,43.1095,-88.4862
79761,31.8579,-102.3523
77087,29.6876,-95.3011
22042,38.8635,-77.1939
37766,36.4248,-84.0907
68137,41.2075,-96.1147
77093,29.8617,-95.3403
16346,41.3744,-79.6759
62056,39.1793,-89.6499
22304,38.8149,-77.121
83605,43.6627,-116.7
26241,38.9253,-79.8471
80214,39.7436,-105.0643
27882,35.9302,-78.1085
22102,38.953,-77.2295
20724,39.0958,-76.8155
77531,29.0325,-95.4026
19145,39.9227,-75.1812
62837,38.3782,-88.3593
06234,41.7807,-71.9541
16125,41.4057,-80.3739
54868,45.5061,-91.7382
47356,40.0475,-85.5368
29585,33.4508,-79.1341
08080,39.7473,-75.0899
95101,37.3894,-121.8868
92029,33.0895,-117.1128
75142,32.546,-96.2852
29470,32.7881,-80.2223
99207,47.6977,-117.3746
19947,38.679,-75.3932
56573,46.6031,-95.5818
55421,45.0523,-93.2541
33142,25.813,-80.232
95501,40.7938,-124.1573
59808,46.9776,-114.0619
64804,37.0465,-94.5103
91801,34.0914,-118.1293
06825,41.1928,-73.2402
87740,36.8952,-104.4349
80102,39.7589,-104.4275
52722,41.5509,-90.4942
75234,32.9245,-96.8938
18974,40.2067,-75.0905
12077,42.5971,-73.7959
60115,41.9008,-88.7548
42502,37.092,-84.6041
90292,33.9779,-118.4525
14810,42.3575,-77.3028
90254,33.8643,-118.3955
99515,61.1194,-149.8974
55429,45.0645,-93.3413
83442,43.6715,-111.9005
79707,32.0199,-102.1476
68434,40.9066,-97.0966
92211,33.7644,-116.3398
16417,41.9896,-80.3178
47124,38.3535,-86.0083
33009,25.985,-80.1407
07039,40.7896,-74.3202
54495,44.3881,-89.9228
93030,34.2141,-119.175
80910,38.8152,-104.7703
83624,42.9896,-116.0934
93405,35.2901,-120.6817
37110,35.6834,-85.77
10606,41.0247,-73.7781
51503,41.2616,-95.8251
43506,41.4748,-84.5629
43558,41.5945,-83.8718
83702,43.6322,-116.2052
54449,44.6615,-90.1784
19958,38.7381,-75.1747
41008,38.6696,-85.173
54025,45.1331,-92.6865
01752,42.3509,-71.5434
47906,40.444,-86.9237
58421,47.4573,-98.8933
96786,21.5006,-158.0435
28472,34.3241,-78.716
77520,29.7461,-94.9653
49854,46.0062,-86.2555
19380,39.9845,-75.5962
60429,41.5738,-87.6849
50112,41.7421,-92.7344
32570,30.6604,-87.0473
91766,34.0418,-117.7569
64150,39.1776,-94.6321
62618,40.0044,-90.4229
07088,40.7179,-74.2829
65619,37.1634,-93.4202
54727,44.963,-91.1699
08110,39.9723,-75.0607
71203,32.553,-92.0422
29203,34.0635,-81.0265
30035,33.7278,-84.2143
53807,42.5991,-90.4749
36106,32.3543,-86.2673
76645,32.0149,-97.1198
17038,40.4361,-76.5038
85034,33.4413,-112.0421
40243,38.2422,-85.5353
95687,38.3482,-121.9538
84624,39.3755,-112.5319
30311,33.723,-84.4702
92065,33.0293,-116.8535
38570,36.389,-85.3205
72758,36.3169,-94.1545
91744,34.0289,-117.9373
77511,29.412,-95.2515
37122,36.1897,-86.5023
21042,39.2726,-76.8614
45030,39.2592,-84.7837
82435,44.7561,-108.7773
11214,40.6016,-73.9968
34479,29.2541,-82.1095
45414,39.8285,-84.2024
44805,40.8559,-82.3189
01605,42.2894,-71.7888
98206,47.8599,-122.2848
28083,35.4848,-80.6015
13208,43.073,-76.1486
99645,61.6303,-148.9872
74129,36.1259,-95.8654
56472,46.6257,-94.2684
49319,43.2215,-85.5452
33908,26.5025,-81.9276
44706,40.768,-81.4119
59912,48.3534,-114.1784
40965,36.6172,-83.7231
43016,40.0985,-83.1537
76504,31.0917,-97.3648
32514,30.5241,-87.2167
31793,31.4619,-83.5873
47304,40.2111,-85.4291
85021,33.56,-112.0927
62946,37.7257,-88.544
31008,32.6181,-83.789
34972,27.4203,-80.9454
34613,28.5466,-82.5213
27101,36.1024,-80.2228
18042,40.6516,-75.224
78612,30.0966,-97.4976
06786,41.6762,-73.0092
02346,41.8884,-70.893
32541,30.3949,-86.4692
98942,46.6767,-120.5408
21207,39.3296,-76.7341
33189,25.573,-80.3374
94710,37.8696,-122.2959
17545,40.1702,-76.4168
48829,43.4116,-85.028
50511,43.066,-94.2306
06226,41.7149,-72.2134
31545,31.6043,-81.8871
74107,36.1042,-96.0244
67218,37.669,-97.2802
30066,34.0378,-84.5038
30528,34.5839,-83.75
78569,26.4089,-97.7817
28021,35.3747,-81.3509
32174,29.2833,-81.0882
94803,37.9693,-122.2901
91706,34.0964,-117.9682
58230,47.5306,-97.7442
08085,39.7529,-75.3362
53406,42.7242,-87.8551
84047,40.6152,-111.8851
